,HS부호,한글품목명,영문품목명,중량단위코드
1682,1515190000,기타,Other,KG
1683,1515210000,조유(粗油),Crude oil,KG
1684,1515290000,기타,Other,KG
1685,1515300000,피마자유와 그 분획물,Castor oil and its fractions,KG
1686,1515500000,참기름과 그 분획물,Sesame oil and its fractions,KG
1687,1515600000,미생물성 지방과 기름 및 이들의 분획물,Microbial fats and oils and their fractions,KG
1688,1515901000,들기름과 그 분획물,Perilla oil and its fractions,KG
1689,15159090,기타,Other,
1690,1515909010,쌀겨기름과 그 분획물,Rice bran oil and its fractions,KG
1691,1515909020,동백유와 그 분획물,Camellia oil and its fractions,KG
1692,1515909030,호호바유(jojoba oil)와 그 분획물,Jojoba oil and its fractions,KG
1693,1515909040,동유(tung oil)와 그 분획물,Tung oil and its fractions,KG
1694,1515909090,기타,Other,KG
1695,1516101000,우지(牛脂)와 그 분획물,Beef tallow and its fractions,KG
1696,1516102000,고래기름과 그 분획물,Whale oil and its fractions,KG
1697,1516109000,기타,Other,KG
1698,15162010,"땅콩기름ㆍ해바라기씨유ㆍ유채유(rape oil, colza oil)ㆍ들기름ㆍ참기름의 것","Of peanut oil, sunflower seed oil, rape or colza oil, perilla oil, sesame oil",
1699,1516201010,땅콩기름과 그 분획물,Peanut oil and its fraction,KG
1700,1516201020,해바라기씨유와 그 분획물,Sunflower seed oil and its fraction,KG
1701,1516201030,"유채유(rape oil, colza oil)와 그 분획물",Rape or colza oil and its fraction,KG
1702,1516201040,들기름과 그 분획물,Perilla oil and its fraction,KG
1703,1516201050,참기름과 그 분획물,Sesame oil and its fraction,KG
1704,15162020,기타,Other,
1705,1516202010,야자[코프라(copra)]유와 그 분획물,Coconut (copra) oil and its fraction,KG
1706,1516202020,팜유와 그 분획물,Palm oil and its fraction,KG
1707,1516202030,옥수수유와 그 분획물,Maize oil and its fraction,KG
1708,1516202040,목화씨유와 그 분획물,Cotton seed oil and its fraction,KG
1709,1516202050,대두유와 그 분획물,Soya-bean oil and its fraction,KG
1710,1516202090,기타,Other,KG
1711,1516300000,미생물성 지방과 기름 및 이들의 분획물,Microbial fats and oils and their fractions,KG
1712,1517100000,마가린(액상 마가린은 제외한다),"Margarine, excluding liquid margarine",KG
1713,1517901000,이미테이션 라드,Imitation lard,KG
1714,1517902000,쇼트닝,Shortening,KG
1715,1517909000,기타,Other,KG
1716,1518001000,탈수피마자유,Dehydrated castor oil,KG
1717,1518002000,에폭시화(epoxidised)한 대두유,Epoxidised soya-bean oil,KG
1718,15180090,기타,Other,
1719,1518009010,사료용,For feeding,KG
1720,1518009090,기타,Other,KG
1721,1520000000,"글리세롤(glycerol)(가공하지 않은 것으로 한정한다), 글리세롤 수(水), 글리세롤 폐액(廢液)","Glycerol, crude; glycerol waters and glycerol lyes.",KG
1722,1521101000,카나버 왁스,Carnauba wax,KG
1723,1521102000,팜왁스,Palm wax,KG
1724,1521109000,기타,Other,KG
1725,1521901000,고래 왁스,Spermaceti,KG
1726,1521902000,밀랍(蜜蠟),Beeswax,KG
1727,1521909000,기타,Other,KG
1728,1522000000,"데그라스(degras), 지방성 물질이나 동물성ㆍ식물성 왁스를 처리할 때 생기는 잔유물",Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.,KG
1729,1601001000,소시지,Sausages,KG
1730,1601009000,기타,Other,KG
1731,1602100000,균질화한 조제품,Homogenised preparations,KG
1732,1602201000,밀폐용기에 넣은 것,In airtight containers,KG
1733,1602209000,기타,Other,KG
1734,1602311000,밀폐용기에 넣은 것,In airtight containers,KG
1735,1602319000,기타,Other,KG
1736,16023210,밀폐용기에 넣은 것,In airtight containers,
1737,1602321010,삼계탕,Samge-tangⓚ,KG
1738,1602321090,기타,Other,KG
1739,1602329000,기타,Other,KG
1740,1602391000,밀폐용기에 넣은 것,In airtight containers,KG
1741,1602399000,기타,Other,KG
1742,1602411000,밀폐용기에 넣은 것,In airtight containers,KG
1743,1602419000,기타,Other,KG
1744,1602421000,밀폐용기에 넣은 것,In airtight containers,KG
1745,1602429000,기타,Other,KG
1746,1602491000,밀폐용기에 넣은 것,In airtight containers,KG
1747,1602499000,기타,Other,KG
1748,1602501000,밀폐용기에 넣은 것,In airtight containers,KG
1749,1602509000,기타,Other,KG
1750,1602901000,밀폐용기에 넣은 것,In airtight containers,KG
1751,1602909000,기타,Other,KG
1752,1603001000,육 추출물(extract),Meat extracts,KG
1753,1603002000,육즙,Meat juices,KG
1754,1603003000,어류의 추출물(extract),Fish extracts,KG
1755,1603004000,어류의 즙,Fish juices,KG
1756,1603009000,기타,Other,KG
1757,1604111000,밀폐용기에 넣은 것,In airtight containers,KG
1758,1604119000,기타,Other,KG
1759,1604121000,밀폐용기에 넣은 것,In airtight containers,KG
1760,1604129000,기타,Other,KG
1761,1604131000,밀폐용기에 넣은 것,In airtight containers,KG
1762,1604139000,기타,Other,KG
1763,16041410,밀폐용기에 넣은 것,In airtight containers,
1764,160414101,다랑어,Tunas,
1765,1604141011,기름에 담근 것,In oil,KG
1766,1604141012,삶은 것,Boiled,KG
1767,1604141019,기타,Other,KG
1768,160414102,가다랑어,Skipjack,
1769,1604141021,기름에 담근 것,In oil,KG
1770,1604141029,기타,Other,KG
1771,160414103,버니토(bonito),Bonito,
1772,1604141031,기름에 담근 것,In oil,KG
1773,1604141039,기타,Other,KG
1774,1604149000,기타,Other,KG
1775,1604151000,밀폐용기에 넣은 것,In airtight containers,KG
1776,1604159000,기타,Other,KG
1777,1604161000,밀폐용기에 넣은 것,In airtight containers,KG
1778,1604169000,기타,Other,KG
1779,1604171000,밀폐용기에 넣은 것,In airtight containers,KG
1780,1604179000,기타,Other,KG
1781,1604180000,상어 지느러미,Shark fins,KG
1782,16041910,밀폐용기에 넣은 것,In airtight containers,
1783,1604191010,꽁치,Saury,KG
1784,1604191020,전갱이,Jack and horse mackerel,KG
1785,1604191090,기타,Other,KG
1786,16041990,기타,Other,
1787,1604199010,쥐치포,Jerk filefish,KG
1788,1604199090,기타,Other,KG
1789,1604201000,생선 페이스트(paste),Fish pastes,KG
1790,1604202000,생선 마리네이드(marinade),Fish marinade,KG
1791,1604203000,생선소시지,Fish sausages,KG
1792,16042040,생선묵,Fish cake,
1793,1604204010,게맛의 것,Of crab flavor,KG
1794,1604204090,기타,Other,KG
1795,1604209000,기타,Other,KG
1796,1604310000,캐비어,Caviar,KG
1797,1604320000,캐비어 대용물,Caviar substitutes,KG
1798,16051010,게살,Crab meat,
1799,1605101010,밀폐용기에 넣은 것,In airtight containers,KG
1800,160510109,기타,Other,
1801,1605101091,붉은대게살,Red snow crab meat,KG
1802,1605101099,기타,Other,KG
1803,1605109000,기타,Other,KG
1804,1605211000,빵가루나 반죽을 입힌 것,Covered with bread crumbs or batter,KG
1805,1605219000,기타,Other,KG
1806,1605290000,기타,Other,KG
1807,1605301000,밀폐용기에 넣은 것,In airtight containers,KG
1808,1605309000,기타,Other,KG
1809,1605401000,밀폐용기에 넣은 것,In airtight containers,KG
1810,1605409000,기타,Other,KG
1811,1605511000,밀폐용기에 넣은 것,In airtight containers,KG
1812,1605519000,기타,Other,KG
1813,1605520000,가리비과의 조개(여왕 가리비과 조개를 포함한다),"Scallops, including queen scallops",KG
1814,1605531000,밀폐용기에 넣은 것,In airtight containers,KG
1815,1605539000,기타,Other,KG
1816,1605541000,갑오징어,Cuttle fish,KG
1817,16055420,오징어,Squid,
1818,1605542010,밀폐용기에 넣은 것,In airtight containers,KG
1819,160554209,기타,Other,
1820,1605542091,조미오징어,Seasoned squid,KG
1821,1605542099,기타,Other ,KG
1822,1605550000,문어,Octopus,KG
1823,16055610,바지락,Baby clam,
1824,1605561010,밀폐용기에 넣은 것,In airtight containers,KG
1825,1605561090,기타,Other,KG
1826,16055620,새조개,Cockles,
1827,1605562010,밀폐용기에 넣은 것,In airtight containers,KG
1828,1605562090,기타,Other,KG
1829,16055690,기타,Other,
1830,1605569010,밀폐용기에 넣은 것,In airtight containers,KG
1831,1605569090,기타,Other,KG
1832,1605571000,밀폐용기에 넣은 것,In airtight containers,KG
1833,1605579000,기타,Other,KG
1834,1605581000,밀폐용기에 넣은 것,In airtight containers,KG
1835,1605589000,기타,Other,KG
1836,16055910,골뱅이,Bladder moon snail,
1837,1605591010,밀폐용기에 넣은 것,In airtight containers,KG
1838,1605591090,기타,Other,KG
1839,16055920,소라,Top shell,
1840,1605592010,밀폐용기에 넣은 것,In airtight containers,KG
1841,1605592090,기타,Other,KG
1842,16055990,기타,Other,
1843,1605599010,밀폐용기에 넣은 것,In airtight containers,KG
1844,1605599090,기타,Other,KG
1845,1605611000,밀폐용기에 넣은 것,In airtight containers,KG
1846,1605619000,기타,Other,KG
1847,1605621000,밀폐용기에 넣은 것,In airtight containers,KG
1848,1605629000,기타,Other,KG
1849,1605631000,밀폐용기에 넣은 것,In airtight containers,KG
1850,1605639000,기타,Other,KG
1851,1605690000,기타,Other,KG
1852,1701121000,편광도수가 98.5도 이하인 것,Of polarimeter reading not exceeding 98.5¡Æ,KG
1853,1701122000,편광도수가 98.5도를 초과하는 것,Of polarimeter reading exceeding 98.5¡Æ,KG
1854,1701130000,이 류의 소호주 제2호에 규정된 사탕수수당,Cane sugar specified in Subheading Note 2 to this Chapter,KG
1855,1701141000,편광도수가 98.5도 이하인 것,Of polarimeter reading not exceeding 98.5¡Æ,KG
1856,1701142000,편광도수가 98.5도를 초과하는 것,Of polarimeter reading exceeding 98.5¡Æ,KG
1857,1701910000,향미제(香味劑)나 착색제가 첨가된 것,Containing added flavouring or colouring matter,KG
1858,1701990000,기타,Other,KG
1859,1702111000,유당(乳糖),Lactose,KG
1860,1702119000,유당(乳糖)시럽,Lactose syrup,KG
1861,1702191000,유당(乳糖),Lactose,KG
1862,1702199000,유당(乳糖)시럽,Lactose Syrup,KG
1863,1702201000,단풍당,Maple sugar,KG
1864,1702202000,단풍당시럽,Maple syrup,KG
1865,1702301000,포도당,Glucose,KG
1866,1702302000,포도당시럽,Glucose syrup,KG
1867,1702401000,포도당,Glucose,KG
1868,1702402000,포도당시럽,Glucose syrup,KG
1869,1702500000,화학적으로 순수한 과당,Chemically pure fructose,KG
1870,1702601000,과당,Fructose,KG
1871,1702602000,과당시럽,Fructose syrup,KG
1872,1702901000,인조꿀,Artificial honey,KG
1873,1702902000,캐러멜당,Caramel,KG
1874,1702903000,맥아당,Maltose,KG
1875,1702909000,기타,Other,KG
1876,1703101000,주정 제조용,For use in manufacturing spirits,KG
1877,1703109000,기타,Other,KG
1878,1703901000,주정 제조용,For use in manufacturing spirits,KG
1879,1703909000,기타,Other,KG
1880,1704100000,추잉껌(당을 도포하였는지에 상관없다),"Chewing gum, whether or not sugar-coated",KG
1881,1704901000,감초 추출물(과자로 만들어진 것은 제외한다),"Liquorice extract, not put up as confectionery",KG
1882,17049020,캔디류,Candies,
1883,1704902010,드롭스(drops),Drops,KG
1884,1704902020,캐러멜,Caramels,KG
1885,1704902090,기타,Other,KG
1886,1704909000,기타,Other,KG
1887,1801001000,생 것,Raw,KG
1888,1801002000,볶은 것,Roasted,KG
1889,1802001000,코코아의 껍데기와 껍질,"Cocoa shells, husks and skins",KG
1890,1802009000,기타,Other,KG
1891,1803100000,탈지(脫脂)하지 않은 것,Not defatted,KG
1892,1803200000,전부나 일부를 탈지(脫脂)한 것,Wholly or partly defatted,KG
1893,1804000000,"코코아 버터, 지방과 기름","Cocoa butter, fat and oil.",KG
1894,1805000000,코코아 가루(설탕이나 그 밖의 감미료를 첨가한 것은 제외한다),"Cocoa powder, not containing added sugar or other sweetening matter.",KG
1895,1806100000,코코아 가루(설탕이나 그 밖의 감미료를 첨가한 것으로 한정한다),"Cocoa powder, containing added sugar or other sweetening matter",KG
1896,1806201000,초콜릿과 초콜릿 과자,Chocolate and chocolate confectionery,KG
1897,18062090,기타,Other,
1898,1806209010,코코아 조제품(밀크분의 함유량이 전 중량의 100분의 50 이상의 것으로 한정한다),Cocoa preparation containing 50 % or more by weight of milk powder,KG
1899,1806209090,기타,Other,KG
1900,1806311000,초콜릿과 초콜릿 과자,Chocolate and chocolate confectionery,KG
1901,1806319000,기타,Other,KG
1902,1806321000,초콜릿과 초콜릿 과자,Chocolate and chocolate confectionery,KG
1903,1806329000,기타,Other,KG
1904,1806901000,초콜릿과 초콜릿 과자,Chocolate and chocolate confectionery,KG
1905,1806902,"맥아 추출물(extract)과 고운 가루ㆍ부순 알곡ㆍ거친 가루ㆍ전분이나 맥아 추출물(extract)의 조제 식료품[코코아 가루를 함유한 것으로서 완전히 탈지(脫脂)한 상태에서 측정한 코코아의 함유량이 전 중량의 100분의 50 미만이고 전 중량의 100분의 40 이상인 물품으로 따로 분류되지 않은 것으로 한정한다], 제0401호부터 제0404호까지에 해당하는 물품의 조제 식료품[코코아 가루를 함유한 것으로서 완전히 탈지(脫脂)한 상태에서 측정한 코코아의 함유량이 전 중량의 100분의 10 미만이고 전 중량의 100분의 5 이상인 물품으로 따로 분류되지 않은 것으로 한정한다]","Malt extract; food preparations of flour, groats, meal,starch or malt extract, containing cocoa powder on a proportion by weight of less than 50 % and 40 % or more by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04, containing cocoa powder in a proportion by weight of less than 10 % and 5 % or more by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included",
1906,18069021,영유아ㆍ어린이용 조제식료품(소매용으로 한정한다),"Preparations suitable for infants or young children, put up for retail sale",
1907,180690211,제0401호부터 제0404호까지에 해당하는 물품의 조제 식료품,Food preparations of goods of headings 04.01 to 04.04,
1908,1806902111,조제 분유,Prepared dry-milk,KG
1909,1806902119,기타,Other,KG
1910,180690219,기타,Other,
1911,1806902191,오트밀의 것,Of oatmeal,KG
1912,1806902199,기타,Other,KG
1913,18069022,제1905호의 베이커리 제품 제조용 혼합물과 가루반죽,Mixes and doughs for the preparation of baker's wares of heading 19.05,
1914,1806902210,보릿가루의 것,Of barley flour,KG
1915,1806902290,기타,Other,KG
1916,18069029,기타,Other,
1917,1806902910,맥아 추출물(extract)의 것,Of malt extract,KG
1918,1806902920,제0401호부터 제0404호까지에 해당하는 물품의 조제 식료품,Food preparations of goods of headings 04.01 to 04.04,KG
1919,180690299,기타,Other,
1920,1806902991,오트밀의 것,Of oatmeal,KG
1921,1806902992,보릿가루의 것,Of barley flour,KG
1922,1806902999,기타,Other,KG
1923,18069030,곡물이나 곡물 가공품을 팽창시키거나 볶아서 얻은 조제 식료품[예: 콘 플레이크(corn flake)]과 사전조리나 그 밖의 방법으로 조제한 낟알 모양인 곡물의 것(옥수수는 제외한다),"Prepared foods obtained by the swelling or roasting of cereals or cereals products (for example, corn flakes); cereals form, pre-cooked or otherwise prepared other than maize in grain",
1924,1806903010,곡물이나 곡물 가공품을 팽창시키거나 볶아서 얻은 조제 식료품,Prepared foods obtained by the swelling or roasting of cereals or cereal product,KG
1925,180690309,기타,Other,
1926,1806903091,낱알 모양의 쌀,Rice in grain form,KG
1927,1806903099,기타,Other,KG
1928,18069090,기타,Other,
1929,1806909010,코코아 조제품(밀크분의 함유량이 100분의 50 이상의 것),Cocoa preparation containing 50 % or more by weight of milk powder,KG
1930,1806909090,기타,Other,KG
1931,19011010,제0401호부터 제0404호까지에 해당하는 물품의 조제 식료품,Food preparations of goods of headings 04.01 to 04.04,
1932,1901101010,조제 분유,Prepared dry milk,KG
1933,1901101090,기타,Other,KG
1934,19011090,기타,Other,
1935,1901109010,오트밀의 것,Of oatmeal,KG
1936,1901109090,기타,Other,KG
1937,1901201000,쌀가루의 것,Of rice flour,KG
1938,1901202000,보릿가루의 것,Of barley flour,KG
1939,1901209000,기타,Other,KG
1940,1901901000,맥아 추출물(extract),Malt extract,KG
1941,19019020,제0401호부터 제0404호까지에 해당하는 물품의 조제 식료품,Food preparations of goods of headings 04.01 to 04.04,
1942,1901902010,지방분이 전 중량의 100분의 30 이하인 것,"Of a fat content, by weight, not exceeding 30 %",KG
1943,1901902020,지방분이 전 중량의 100분의 30을 초과하는 것,"Of a fat content, by weight, exceeding 30 %",KG
1944,19019090,기타,Other,
1945,1901909010,오트밀,Oat meal,KG
1946,190190909,기타,Other,
1947,1901909091,쌀가루의 것,Of rice flour,KG
1948,1901909092,보릿가루의 것,Of barley flour,KG
1949,1901909099,기타,Other,KG
1950,1902111000,스파게티,Spaghetti,KG
1951,1902112000,마카로니,Macaroni,KG
1952,1902119000,기타,Other,KG
1953,1902191000,국수,Noodles,KG
1954,1902192000,당면,Chinese vermicelli,KG
1955,1902193000,냉면,Naeng-myunⓚ,KG
1956,1902199000,기타,Other,KG
1957,1902200000,속을 채운 파스타(조리한 것인지 또는 그 밖의 방법으로 조제한 것인지에 상관없다),"Stuffed pasta, whether or not cooked or otherwise prepared",KG
1958,19023010,인스탄트 면류,Instant noodles,
1959,1902301010,라면,Ramenⓚ,KG
1960,1902301090,기타,Other,KG
1961,1902309000,기타,Other,KG
